Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2019-12-23,1956.2259521484375,1965.210724496079,1937.2045744670493,1937.2045744670493,2247329
2019-12-24,1942.1126708984375,1966.6125589329763,1938.2117951431414,1962.6241552983781,1805896
2019-12-26,1930.1474609375,1953.8585280469295,1924.2306618956352,1942.813750900277,1880367
2019-12-27,1927.1234130859375,1951.5794308387015,1907.4007490902886,1935.4507601063224,2720261
2019-12-30,1913.71240234375,1950.352780527168,1908.3654961572297,1934.574645673465,2288830
2019-12-31,1894.86572265625,1925.808431655362,1891.1403308335211,1918.7959294008137,1909289
2020-01-01,1900.03759765625,1914.325399993125,1888.1162580573948,1900.388137171974,1354908
2020-01-02,1891.315673828125,1910.8630674205476,1883.9087608358507,1910.8630674205476,2380752
2020-01-03,1929.0079345703125,1948.5991997104015,1896.8819919807956,1896.8819919807956,4655761
2020-01-06,1928.8330078125,1951.185364280787,1917.8320993771802,1932.8214122577692,3023209
2020-01-07,1933.566162109375,1941.279743641955,1914.237909327274,1928.8764654690196,2429317
2020-01-08,1976.86865234375,1981.032326481266,1930.2355448044982,1932.821362783713,5197454
2020-01-09,1941.017333984375,1973.9759738608554,1937.204199392766,1971.1710151061006,3734173
2020-01-10,1940.3160400390625,1958.2417102979352,1935.451072666894,1952.9823323830797,1915807
2020-01-13,1919.9794921875,1945.0490608780592,1915.0267837645572,1944.0849701618445,2843893
2020-01-14,1934.486572265625,1954.559991014655,1924.0555593905922,1924.0555593905922,2948452
2020-01-15,1952.017578125,1955.6115711413029,1923.3540178885705,1939.833441029002,2620681
2020-01-16,1962.448486328125,1971.3893824784286,1941.586252641049,1952.0611334153355,3117214
2020-01-17,1945.1810302734375,1975.3785826885596,1939.8339103953006,1964.1585335374016,3281059
2020-01-20,1902.447998046875,1965.4289015095808,1890.0445070707694,1923.9674417673202,5817599
2020-01-21,1903.061767578125,1916.648491391048,1891.6664508318024,1902.0974628669824,1902980
2020-01-22,1934.486572265625,1937.2040028488423,1905.3847268789543,1911.7836788295588,1773686
2020-01-23,1924.8668212890625,1948.4120988845605,1918.4973081713022,1941.427641191483,2069866
2020-01-24,1918.2337646484375,1924.8668869506357,1906.461232694405,1924.8668869506357,1319430
2020-01-27,1905.80224609375,1927.06319863436,1902.068393589014,1923.7686228948874,1549101
2020-01-28,1918.540771484375,1922.098955252325,1890.6467041714368,1909.9748767977248,1743024
2020-01-29,1892.9312744140625,1921.3523487048565,1888.8898429074238,1919.639212443126,2306761
2020-01-30,1878.21533203125,1902.0679692676433,1866.9258358862548,1897.6752025949697,2098567
2020-01-31,1826.5565185546875,1883.9260993957937,1820.0113385175005,1879.5770884033636,3287223
2020-02-03,1847.1588134765625,1928.161406774654,1838.9882226757854,1890.6472136035968,4728073
2020-02-04,1851.7708740234375,1877.2049513022794,1833.189555959817,1870.4401332206849,3509339
2020-02-05,1885.8592529296875,1894.776486078639,1848.7403637242958,1858.140844246235,2439322
2020-02-06,1869.868896484375,1910.1504343251852,1858.579401419316,1884.4967223088784,2640065
2020-02-07,1877.0736083984375,1889.7686641507003,1861.6549508764917,1879.226021672872,2083442
2020-02-10,1899.3885498046875,1903.8252875353162,1861.6547227906483,1880.8949571591695,2383032
2020-02-11,1891.876953125,1910.678126043798,1886.7815146005694,1900.3111522181832,1335820
2020-02-12,1907.11962890625,1919.6390137787198,1888.889647425285,1889.8561418783304,1620407
2020-02-13,1925.7452392578125,1930.1819771877008,1907.3395869251244,1909.052723296699,1645948
2020-02-14,1918.9365234375,1943.3603537837157,1907.3396600653016,1922.2750696558635,1500115
2020-02-17,1935.6727294921875,1947.7528384360285,1924.207565014646,1930.1378003143498,1774724
2020-02-18,1946.6546630859375,1951.2670683578326,1920.5616704459037,1932.7734767028821,2486223
2020-02-19,1929.6104736328125,1959.1737040433513,1924.470851438099,1946.6543205085452,1760463
2020-02-20,1894.8641357421875,1945.4686860852123,1889.9881211659888,1936.7710926718987,2317278
2020-02-24,1858.447998046875,1914.3238649178704,1850.848382534289,1894.1611075294356,3092877
2020-02-25,1894.2928466796875,1912.3031915609604,1854.6262460666767,1858.579736406468,2674567
2020-02-26,1865.6959228515625,1901.1014501823274,1856.3392012656104,1892.4038580793,2686842
2020-02-27,1849.7940673828125,1862.4891203164177,1832.8379449309177,1862.4891203164177,2349001
2020-02-28,1757.2386474609375,1818.1663057928577,1748.3213087836612,1816.8484756606088,4298076
2020-03-02,1758.2490234375,1804.504775759189,1744.543504124845,1787.8562311485757,2667076
2020-03-03,1788.91015625,1809.8197673338111,1767.649209648363,1774.677635929271,2757585
2020-03-04,1830.2025146484375,1840.0862410176765,1779.0707464630254,1806.305903569373,3237002
2020-03-05,1866.969970703125,1886.913090253504,1830.9492808181785,1832.398808151463,3937056
2020-03-06,1859.414306640625,1865.7398482432911,1820.01131521552,1843.205039255488,2595027
2020-03-09,1732.814697265625,1827.3030467383978,1700.000750735371,1822.9982210728137,4940975
2020-03-11,1716.4298095703125,1745.9492908944883,1686.822601596655,1698.2437962949657,6796449
2020-03-12,1554.90771484375,1676.6313314138536,1544.8043507352847,1672.765675001557,8728786
2020-03-13,1586.930908203125,1598.967045814718,1323.1452733097904,1482.910173443925,8029720
2020-03-16,1490.3780517578125,1618.5150473569338,1472.3237359742652,1541.8612610185473,7844271
2020-03-17,1456.6417236328125,1520.7761300412535,1426.0241551731856,1519.8975765288092,5713248
2020-03-18,1453.478759765625,1505.445214587159,1430.0652903135835,1473.1583772847328,7258778
2020-03-19,1448.1248779296875,1491.5770105495913,1368.8313553680316,1380.2917072119285,5135111
2020-03-20,1590.693603515625,1654.013422199826,1439.850100545274,1442.5050177558676,8547498
2020-03-23,1477.6385498046875,1548.701885235918,1431.664271337375,1433.6554594755355,7003490
2020-03-24,1507.240966796875,1566.401358064908,1445.0273555220704,1462.9038652167444,6350865
2020-03-25,1548.96728515625,1601.8000959377919,1486.7536802074533,1504.4531287813516,2765520
2020-03-26,1584.94140625,1621.3138612891178,1524.4093755602928,1620.915558859214,4556067
2020-03-27,1614.63232421875,1637.1991229403604,1549.0558836570208,1610.64994797376,4331250
2020-03-30,1573.92333984375,1685.8723432118886,1560.6930462936018,1562.8611853607324,8513547
2020-03-31,1616.04833984375,1641.6240679529428,1575.2511272001284,1626.0485727953906,3927593
2020-04-01,1512.1966552734375,1623.7031825971849,1506.2230913096655,1615.8711981171227,4941878
2020-04-03,1463.9215087890625,1539.8521947050322,1460.204667392703,1539.8521947050322,5735369
2020-04-07,1571.0030517578125,1580.4280299664601,1508.878028910971,1513.3028911658416,5427577
2020-04-08,1509.2760009765625,1598.2600110256599,1505.3379173613773,1557.5512842774979,6285615
2020-04-09,1562.9937744140625,1574.1886950788148,1532.0639291926875,1549.0996451520114,5307397
2020-04-13,1556.8880615234375,1581.446051409625,1545.1621744606632,1558.4367635883323,2990438
2020-04-15,1535.560302734375,1603.5704287266337,1529.0557754156816,1579.6761673714357,4761399
2020-04-16,1518.6573486328125,1561.8882406774696,1482.373470236337,1513.2589290824221,6245533
2020-04-17,1598.43701171875,1638.9244966390584,1551.3565260174948,1592.9502263727843,9895823
2020-04-20,1609.455322265625,1619.4997389313644,1595.162994220647,1619.4997389313644,3244282
2020-04-21,1537.7720947265625,1588.1712225588085,1528.9665557760588,1561.9760648336555,5122541
2020-04-22,1565.958984375,1584.1009223120936,1521.4006364621089,1537.772629234608,3829836
2020-04-23,1662.1995849609375,1681.4477366834988,1558.3037926779834,1575.2510375245408,5934366
2020-04-24,1609.36669921875,1638.9246927553193,1599.8532453395178,1628.9687526491462,2987102
2020-04-27,1625.34033203125,1659.323294712739,1615.0746735203993,1621.535015426025,3374741
2020-04-28,1645.2078857421875,1653.1283450403425,1621.8003023347715,1650.4734279979864,2678505
2020-04-29,1686.44775390625,1692.5540853553166,1637.2433077892472,1658.43835454102,4241510
2020-04-30,1782.73291015625,1798.2642216204772,1718.793643418022,1752.2456490199531,5915544
2020-05-04,1708.3951416015625,1739.8559575967138,1693.5276682257902,1739.8559575967138,3729348
2020-05-05,1710.4302978515625,1749.590324073232,1705.3417068736055,1730.2094081340256,2905528
2020-05-06,1684.6337890625,1728.9708939089621,1675.7840632237298,1716.6698614161755,3517431
2020-05-07,1674.05810546875,1711.9348603534588,1666.7127911467667,1690.2973278240097,3166754
2020-05-08,1675.60693359375,1716.4041437629028,1669.279358686659,1716.050133161251,2686530
2020-05-11,1712.6873779296875,1726.9354140353591,1689.412557214347,1689.412557214347,2449841
2020-05-12,1725.253662109375,1731.4484687955846,1690.518496047414,1711.005628336864,3256595
2020-05-13,1725.3865966796875,1764.6351040942657,1704.1472574127554,1764.6351040942657,2656665
2020-05-14,1683.5272216796875,1701.890398959459,1673.5712821906548,1690.297282138001,2263146
2020-05-15,1675.1644287109375,1696.846254467225,1650.6506262018147,1695.6072713896638,3173682
2020-05-18,1721.802490234375,1728.3070165634413,1656.7570108859732,1687.6425730258863,3727694
2020-05-19,1724.5015869140625,1740.2540317123694,1684.1025729513642,1684.1025729513642,3198693
2020-05-20,1728.882080078125,1737.1123667098468,1709.5011626764497,1725.696201005118,2778505
2020-05-21,1762.1571044921875,1768.1749603817088,1717.8642980546988,1722.156392844247,3400908
2020-05-22,1787.953857421875,1798.2638068573142,1735.6520133852891,1749.6788034619444,3663418
2020-05-26,1719.5013427734375,1791.1841059050114,1703.57183985531,1783.2193544459476,4575317
2020-05-27,1774.63525390625,1778.7945811082423,1717.952726654913,1733.660987259227,3482160
2020-05-28,1773.750244140625,1782.3344333039815,1744.5461546177692,1759.7676368545021,3475681
2020-05-29,1745.475341796875,1772.2900495005733,1736.6699093748568,1754.015347308564,7237735
2020-06-01,1809.990234375,1823.0435803997068,1753.2192197193976,1761.0954975705904,3747773
2020-06-02,1811.67138671875,1841.6276827785484,1805.3881038806364,1823.220212463786,2443886
2020-06-03,1816.109130859375,1831.7304078836128,1792.8990545971644,1821.1683664668267,3699799
2020-06-04,1856.4051513671875,1863.9051071502483,1816.6417990760815,1816.6417990760815,4048593
2020-06-05,1817.97314453125,1862.1299437210118,1810.9169757379857,1856.4495577385585,3573289
2020-06-08,1838.830810546875,1859.4668990446255,1830.265811030304,1844.6000395892568,2957841
2020-06-09,1839.09716796875,1859.910728342734,1828.623754744986,1831.1534265214993,2909439
2020-06-10,1871.6712646484375,1892.3073556516745,1840.3842879661104,1843.5352183180726,5168397
2020-06-11,1835.1922607421875,1868.3432357109273,1830.0000829532005,1863.9053657923741,2269513
2020-06-12,1810.2069091796875,1818.8163323863723,1784.911053866316,1785.088525301877,2842642
2020-06-15,1801.6861572265625,1827.514534268899,1775.9908295829264,1809.8517932057591,2399022
2020-06-16,1815.7984619140625,1840.7835768611912,1802.6623267801542,1832.83983495865,2146528
2020-06-17,1817.57373046875,1827.3814646183268,1798.712786601421,1815.9760542378926,2703527
2020-06-18,1808.9642333984375,1827.6920198749413,1797.5145091186964,1815.0885146035469,1944389
2020-06-19,1814.7335205078125,1855.0293960433003,1803.5501113684145,1812.4258501054637,5681758
2020-06-22,1799.955322265625,1821.523409877562,1792.1447374954637,1819.5263687411386,3196138
2020-06-23,1806.47900390625,1814.2008526508862,1784.023343360216,1799.1120980055512,4205944
2020-06-24,1812.603515625,1832.1745649743193,1803.195253225628,1805.3254524198937,2560937
2020-06-25,1789.4373779296875,1828.4018864014058,1783.3575195398178,1806.2125431198353,3043931
2020-06-26,1880.6357421875,1892.307250417972,1792.8545675815983,1797.3368583941808,6300722
2020-06-29,1865.3692626953125,1888.4019745865246,1856.183004508392,1871.005442617512,3076341
2020-06-30,1848.06201171875,1874.4673367084374,1841.7603666949096,1863.905293389706,3071725
2020-07-01,1856.8489990234375,1876.2867805279868,1845.7099033707054,1845.8873748100516,2503466
2020-07-02,1914.6302490234375,1921.597791897539,1862.1303313630656,1865.6806275143774,3758699
2020-07-03,1952.3516845703125,1957.1002912284293,1917.3813624155166,1920.3990267543381,4185208
2020-07-06,2008.7572021484375,2014.703903925087,1957.1004446354054,1957.1004446354054,5190366
2020-07-07,2014.70361328125,2043.8160762676544,1981.19770347314,2019.2303261841075,5630055
2020-07-08,1969.4376220703125,2018.6979730710261,1959.4082104460645,2014.792734623783,2793358
2020-07-09,1956.5230712890625,1992.159066827644,1944.718298349789,1978.4016751877114,3443998
2020-07-10,1972.500244140625,1996.9085301127923,1931.3611009249298,1957.3226414589622,9610320
2020-07-13,1970.4140625,1992.5589880170048,1961.5383234797298,1970.4140625,2963503
2020-07-14,1927.7659912109375,1987.2778615328812,1921.5973962566716,1961.5382197354477,2976738
2020-07-15,1982.7509765625,2005.916738852033,1935.8872544249891,1939.3487054830496,5569321
2020-07-16,1987.95458984375,2075.35431618994,1974.922554669784,1996.1830628076407,8582118
2020-07-17,1957.7098388671875,1996.094475179589,1948.1915384311642,1989.9565646011126,4509135
2020-07-20,1964.0701904296875,1980.971922966815,1948.8587614536268,1957.9322796956685,2952646
2020-07-21,1979.3262939453125,1991.4242454819346,1958.065563926865,1983.7295964747984,2665286
2020-07-22,1948.992431640625,1984.6195540270137,1942.9878677725467,1984.6195540270137,2861534
2020-07-23,1931.42333984375,1948.9922472773217,1924.1289508261054,1948.9922472773217,2265766
2020-07-24,1919.1470947265625,1924.1287446911804,1890.4143242008438,1916.5674435677984,3665100
2020-07-27,1963.092041015625,1970.386430414779,1924.5738339514105,1925.9081814212175,4248480
2020-07-28,2054.672607421875,2063.7906480003244,1970.3863298796202,1970.3863298796202,8092319
2020-07-29,2024.6937255859375,2083.3604725712003,1998.0067852882707,2038.8822387417554,6090431
2020-07-30,2027.76318359375,2097.594028038632,2021.313838087694,2033.456312065455,7098496
2020-07-31,2029.453125,2076.956017433211,2008.1480906658505,2048.801160135534,4723290
2020-08-03,2005.21240234375,2049.4239465431447,1984.352151268474,2037.5036479437686,4012337
2020-08-04,2001.2542724609375,2019.0010502022558,1979.3265827903758,2010.3723134165946,2927928
2020-08-05,2009.971435546875,2045.9988058233293,2004.1892650086788,2010.416217895967,3800641
2020-08-06,2053.204833984375,2063.34578697983,2015.1759344830223,2023.7601489023984,4748047
2020-08-07,2041.8629150390625,2070.907122649667,2034.434961125339,2053.115824345117,3165491
2020-08-10,2030.6986083984375,2068.238200253274,2024.6940458815732,2062.0112465320813,2929353
2020-08-11,2028.1187744140625,2056.673892404216,2024.2938193780685,2030.876512265928,2774423
2020-08-12,2008.05908203125,2042.796411892354,1998.45173926319,2035.6355893739085,3415751
2020-08-13,2005.4796142578125,2045.999340280459,2001.9658762179013,2021.9810871554273,2695682
2020-08-14,1994.53759765625,2029.3641893284707,1986.487210087695,2025.5390173136614,2270405
2020-08-17,2004.5455322265625,2019.3123969791307,1991.0687103694006,2013.0854424510012,2625630
2020-08-18,2019.09033203125,2036.2144597508675,2000.009204579471,2012.9078981864557,3493374
2020-08-19,2007.39208984375,2032.299905177979,2003.7447871553866,2024.9609953027152,2843005
2020-08-20,2004.056396484375,2025.1390414378834,1992.6699221885472,2007.7480039932057,2895164
2020-08-21,2000.2755126953125,2020.201677508554,1993.5592549639828,2010.416464627623,1975294
2020-08-24,1999.8306884765625,2010.371900915993,1983.7294789284963,2002.0546004484556,2167966
2020-08-25,1994.9825439453125,2001.5209325298115,1986.8876340366555,1997.0731082353009,1663419
2020-08-26,2004.6346435546875,2010.3277724447023,1971.6762182490509,1994.404646483075,2618149
2020-08-27,2000.09765625,2034.7463832285964,1994.1821364716184,2015.754085533484,3579393
2020-08-28,1991.335693359375,2028.1635959929836,1988.266737669732,2017.8890772242255,2941136
2020-08-31,2007.97021484375,2024.8274249559965,1981.950443536106,1992.6252215084726,6018154
2020-09-01,1998.2738037109375,2026.428440341048,1993.7814584210237,2018.422357828726,3610908
2020-09-02,2014.9976806640625,2018.2002009122818,1994.0929072331253,1998.8521659283294,2084137
2020-09-03,2045.554443359375,2067.3487829385463,2017.533149614726,2017.533149614726,4654146
2020-09-04,2036.0355224609375,2067.5705444443556,2013.0401904247656,2023.7594874092326,5231303
2020-09-07,2070.06201171875,2084.695310659903,2031.1880696303888,2036.214024365487,4620401
2020-09-08,2088.876220703125,2126.4603371156404,2070.0620102463004,2077.9790508557094,7453998
2020-09-09,2070.59521484375,2098.483155434194,2063.7901316690677,2068.2379552286993,3866535
2020-09-10,2073.708984375,2089.143021179487,2067.615595544568,2077.1338958714505,2308813
2020-09-11,2111.91552734375,2119.832565875598,2072.8189871423106,2073.530682299738,4145424
2020-09-14,2216.26220703125,2229.027551957545,2118.810532698214,2120.812053995991,7512131
2020-09-15,2216.26220703125,2257.716023892347,2192.4220382053422,2216.26220703125,7318770
2020-09-16,2226.580810546875,2230.672895711896,2203.7190374301,2214.082381019128,3074003
2020-09-17,2189.17431640625,2220.131212976998,2179.9674516001683,2206.1205682391887,4828176
2020-09-18,2179.344482421875,2224.2674999937426,2167.335358912564,2210.568290417637,4183256
2020-09-21,2193.0439453125,2228.270577879592,2181.346038949646,2192.7770324610074,4598809
2020-09-22,2244.32763671875,2272.8382341286333,2186.5504420697384,2210.568693467575,7499613
2020-09-23,2194.95703125,2241.57036576152,2142.962002438982,2232.80806397752,7502280
2020-09-24,2074.687744140625,2179.4340114243887,2048.312231649449,2179.4340114243887,8424708
2020-09-25,2154.792724609375,2170.537977155421,2092.3453229646984,2106.489315534441,8228267
2020-09-28,2158.35107421875,2174.096327425948,2104.7102744229924,2170.5380682975915,4347166
2020-09-29,2213.59326171875,2233.7420374792423,2158.351410452627,2165.9572339601254,6995811
2020-09-30,2217.062744140625,2228.360175446622,2188.32975313321,2214.1271364018535,3917166
2020-10-01,2244.772216796875,2259.4945574475205,2217.0623605721803,2232.8076138556207,2610337
2020-10-05,2406.985107421875,2426.822451074568,2315.582300368667,2330.660384227783,17412105
2020-10-06,2414.5458984375,2433.8494121079825,2357.4358789137323,2433.8494121079825,9846367
2020-10-07,2433.80517578125,2464.094905693158,2404.4940541836127,2439.1870871518554,9656101
2020-10-08,2513.643798828125,2566.395047220653,2490.7820215659717,2490.7820215659717,19839329
2020-10-09,2502.301513671875,2517.3352906189234,2472.9903939847127,2499.677340682389,7739245
2020-10-12,2517.468505859375,2538.8180620928115,2491.4487341998743,2504.569815635007,4623203
2020-10-13,2514.399658203125,2539.6186922758984,2501.634315287292,2530.8120868242495,4209878
2020-10-14,2509.97802734375,2538.9227312675343,2490.2794452905177,2538.9227312675343,4395936
2020-10-15,2448.3359375,2526.19196547004,2436.186186839996,2511.2282255985438,6629355
2020-10-16,2468.61572265625,2476.075129635702,2440.0282722422057,2456.8234429814443,5273773
2020-10-19,2422.384033203125,2478.174176061983,2417.9619563585293,2478.174176061983,3331194
2020-10-20,2446.906005859375,2465.577088943273,2428.1007882977933,2434.3990018133613,3406273
2020-10-21,2390.088623046875,2455.8398237960555,2379.0557885318804,2446.906248591268,4570143
2020-10-22,2386.292236328125,2400.139280116507,2356.7669400245586,2377.2247432828535,5262294
2020-10-23,2400.273193359375,2413.8521849758654,2385.354165370766,2401.166550940787,3499091
2020-10-26,2401.52392578125,2420.9544541401883,2385.7115394273674,2403.087301626222,2672752
2020-10-27,2349.6640625,2428.2795198607173,2344.2594242903315,2411.841829654508,3537502
2020-10-28,2342.561767578125,2372.712580303306,2328.0894210910055,2367.3971473105007,3569445
2020-10-29,2351.897216796875,2371.863841461277,2322.9525249565672,2329.8760446444485,3105968
2020-10-30,2380.66357421875,2389.1504695885756,2342.02586635086,2354.9795487574356,3427003
2020-11-02,2326.838623046875,2380.6634029678794,2322.773803514864,2376.3305326119785,2571196
2020-11-03,2352.746826171875,2380.7981695201343,2323.667990649252,2326.3033521314933,2879269
2020-11-04,2370.211669921875,2431.585512580277,2331.66337606151,2331.66337606151,4893928
2020-11-05,2399.290283203125,2420.9989148800337,2382.584540953893,2398.664976550882,2816502
2020-11-06,2418.720947265625,2423.9024648739846,2395.359733685148,2411.172119301533,3884421
2020-11-09,2435.8291015625,2451.373437723011,2407.6883350580265,2439.849211063139,3646592
2020-11-10,2367.040283203125,2423.8129817767945,2356.9900106319583,2409.5639722857595,4760020
2020-11-11,2401.16650390625,2405.633291725815,2361.5012972055897,2383.433269020628,3242441
2020-11-12,2386.202880859375,2423.679188868712,2377.8946114896034,2399.5585334689868,2437505
2020-11-13,2373.51708984375,2380.708443624884,2354.8904977166003,2372.534309298506,2548093
2020-11-14,2385.577392578125,2402.2384234459832,2376.3757663013334,2392.3667790146424,298819
2020-11-17,2381.736083984375,2407.5987430015784,2367.4423623190596,2407.5987430015784,2827273
2020-11-18,2346.53662109375,2380.0822278456935,2329.0269506951754,2377.2235284035573,2893762
2020-11-19,2355.69482421875,2390.7591138295934,2350.290184635271,2355.784247230422,4167501
2020-11-20,2376.554443359375,2390.624824896039,2347.3416948375616,2371.864316180487,2711471
2020-11-23,2433.7294921875,2438.8662984938514,2380.798053291617,2403.1319937540147,3706418
2020-11-24,2431.763671875,2450.479466689005,2416.5318838475246,2442.7965054355745,3120516
2020-11-25,2413.227294921875,2441.5019800131086,2401.524221342944,2437.9732605782897,3302249
2020-11-26,2430.46875,2439.714870206522,2394.1983445532487,2399.558490100756,2341099
2020-11-27,2393.8857421875,2427.878044427997,2384.4162819501244,2416.5324458816203,6086808
2020-12-01,2436.007568359375,2444.136991726721,2344.5723299669976,2393.3050310892504,3605017
2020-12-02,2456.33154296875,2460.9322475733284,2414.2543108778978,2429.039423442596,2509032
2020-12-03,2420.5078125,2478.0846687395087,2412.7803561609917,2478.0846687395087,2852548
2020-12-04,2436.67724609375,2446.7722292714448,2411.1718463361008,2421.7135082552436,2686527
2020-12-07,2445.744384765625,2451.372579717574,2417.558916622033,2425.465216447964,1996400
2020-12-08,2498.9892578125,2506.359458011649,2441.054930217235,2447.799823717433,4277818
2020-12-09,2511.04931640625,2537.1353119077094,2495.2814255943304,2514.8013743028882,3659996
2020-12-10,2487.37548828125,2525.789863212253,2483.7573465563087,2517.4815943155036,2127801
2020-12-11,2486.750244140625,2508.2800309315485,2469.7317386397385,2494.8796672465796,1795408
2020-12-14,2499.347412109375,2504.975610633002,2462.3177699027146,2503.1888947908956,2483658
2020-12-15,2467.0517578125,2496.666475417624,2461.2002218310895,2488.894307811766,2365509
2020-12-16,2514.086669921875,2519.0895592375314,2466.0687035893725,2482.6405290795155,2565149
2020-12-17,2535.527099609375,2549.374140240786,2505.867675555323,2511.227820315869,2863460
2020-12-18,2555.89599609375,2588.9502260327463,2542.6742604971764,2562.149499055182,6076692
2020-12-21,2519.40185546875,2578.67620787348,2488.000429214496,2555.8955935305826,2705195
2020-12-22,2566.169677734375,2576.130527622706,2518.062284262311,2531.775410513218,2881737
2020-12-23,2598.554443359375,2607.711360607139,2559.8720078527135,2569.3416875655425,2790988
2020-12-24,2599.090087890625,2609.8103793673413,2575.7286551846814,2598.777325480599,1807144
2020-12-28,2617.001708984375,2635.1369121818507,2592.52379758613,2599.6706585029765,2108994
2020-12-29,2617.984130859375,2637.191316941435,2608.6038771913923,2608.6038771913923,1994151
2020-12-30,2599.04541015625,2633.350256085487,2592.523855802206,2621.4685559234445,2637968
2020-12-31,2557.458984375,2595.203335816741,2541.601889982316,2590.7365486638723,4040956
2021-01-01,2615.973876953125,2626.4708266856273,2571.9760238190206,2572.8693812430633,2681440
2021-01-04,2715.31591796875,2725.4109032291594,2627.320187748944,2635.4051182581397,5113293
2021-01-05,2763.1552734375,2782.139123925876,2715.4500610992586,2715.4500610992586,5801309
2021-01-06,2726.080810546875,2781.4689836597395,2713.305752804704,2769.4086556432285,3726716
2021-01-07,2709.37451171875,2752.300380713004,2680.295683167491,2747.0741524006453,3717827
2021-01-08,2788.080078125,2794.423005308684,2733.674679106321,2760.4754112544224,5879039
2021-01-11,2837.7060546875,2885.5454036853707,2810.9947463968965,2885.5454036853707,9508039
2021-01-12,2836.276611328125,2867.678045361701,2814.0765865698936,2837.7058526996366,3611458
2021-01-13,2822.07177734375,2838.196924675898,2792.8590291998826,2836.4102095832473,3572801
2021-01-14,2909.563720703125,2923.705674604185,2792.9376707536403,2823.9067513779896,6931542
2021-01-15,2894.0341796875,2930.4181787072926,2873.1345001986588,2895.510937116094,4131692
2021-01-18,2883.651611328125,2914.978625030766,2852.906297614856,2908.9369866738284,4160906
2021-01-19,2918.514404296875,2934.8940028198926,2892.8262937218337,2893.7213513622182,2975735
2021-01-20,2961.56689453125,2978.707161690894,2924.243032988775,2926.8386128521356,3453446
2021-01-21,2930.2841796875,2961.879535655659,2919.7672537182943,2958.16513431705,2778546
2021-01-22,2956.465087890625,2976.066763526629,2901.6873834723183,2901.6873834723183,3052459
2021-01-25,2945.903564453125,2989.3138645644285,2934.580953002843,2961.7012460547203,2272887
2021-01-27,2918.827880859375,2959.4634119812754,2888.3511232579795,2953.690333669455,2786662
2021-01-28,2861.0966796875,2931.3139111998876,2849.684694231684,2891.036315473477,3083938
2021-01-29,2784.837646484375,2879.2662265163744,2774.6786549686954,2873.17979092407,5445659
2021-02-01,2809.899169921875,2832.8573100025524,2724.6449333412297,2774.6785658792774,3985846
2021-02-02,2867.272705078125,2885.6661855416955,2819.431912052215,2840.9132980488034,2881837
2021-02-03,2864.229248046875,2896.406526539769,2830.753961158467,2875.820200794894,2505866
2021-02-04,2853.845947265625,2898.06191740715,2842.702525465182,2878.549620852057,2057261
2021-02-05,2826.546630859375,2869.4200138314004,2800.6347613827734,2863.2439863137356,2366135
2021-02-08,2876.80419921875,2887.4552953242373,2824.0403884265997,2854.785698833433,2526592
2021-02-09,2843.508544921875,2905.1781477728023,2831.962388709635,2859.7091757039457,2658751
2021-02-10,2876.0888671875,2881.5485878862137,2825.9656374501346,2850.758691312665,2127983
2021-02-11,2869.55517578125,2881.4594876817146,2850.8037594314005,2877.6106956134495,1165882
2021-02-12,2855.94970703125,2904.909311874341,2848.073156796843,2850.0422397254665,2777404
2021-02-15,2810.34716796875,2872.240324066277,2802.9181449285943,2872.240324066277,2630853
2021-02-16,2782.5546875,2835.2286881390305,2774.678138113635,2819.4310113090164,3435770
2021-02-17,2750.601806640625,2804.081502297828,2725.94292418591,2779.24365201352,3678426
2021-02-18,2736.50439453125,2772.7988047820722,2712.9195397617773,2743.351497647591,4189909
2021-02-19,2749.48291015625,2763.177117288657,2699.628024587149,2737.0862743832645,3725028
2021-02-22,2647.9833984375,2771.098628291859,2634.2889719774175,2771.098628291859,5366696
2021-02-23,2667.45068359375,2710.2344816648356,2656.531024300275,2658.32113954576,3832829
2021-02-24,2638.718994140625,2688.170918972544,2614.597020696294,2660.1107800988752,3774549
2021-02-25,2680.966552734375,2711.9354201242013,2656.934164465887,2661.90177873881,4224073
2021-02-26,2590.5654296875,2660.4247237718946,2577.7660614423235,2649.3706742601657,5553153
2021-03-01,2617.32763671875,2653.8460339420762,2597.278431998463,2618.938784254474,3265871
2021-03-02,2690.85693359375,2707.549673095929,2638.630226871669,2649.370919789735,3306469
2021-03-03,2738.071044921875,2742.456740159715,2682.398282234533,2716.500067357942,3509857
2021-03-04,2729.657470703125,2758.0755531644904,2699.5388659906343,2705.7594734081085,3916760
2021-03-05,2692.3779296875,2741.7402665783306,2682.129564357553,2699.583186729747,3203686
2021-03-08,2691.3935546875,2714.709850154269,2681.592717132275,2699.4938701171363,2003125
2021-03-09,2730.7763671875,2745.052494431482,2678.1023503190204,2691.3938266413666,1942397
2021-03-10,2748.677490234375,2768.5925247123473,2738.876651802015,2752.3025177422214,3053778
2021-03-12,2737.041259765625,2789.8944531188436,2722.183435176011,2752.3020350787438,2938317
2021-03-15,2744.380859375,2773.7835898701724,2721.8702474331058,2721.8702474331058,3097083
2021-03-16,2783.673828125,2811.375816101482,2738.876153222074,2738.876153222074,4894756
